room,type,date,time,value
13telpa,temp,01/05/2020,02:41:15 PM,20.1
13telpa,temp,01/05/2020,02:26:15 PM,20.1
13telpa,temp,01/05/2020,02:11:15 PM,20.1
13telpa,temp,01/05/2020,01:41:15 PM,20
13telpa,temp,01/05/2020,01:26:15 PM,20.1
13telpa,temp,01/05/2020,01:11:15 PM,20
13telpa,temp,01/05/2020,12:56:15 PM,20.1
13telpa,temp,01/05/2020,12:41:15 PM,20
13telpa,temp,01/05/2020,12:11:16 PM,20
13telpa,temp,01/05/2020,11:56:16 AM,20.1
13telpa,temp,01/05/2020,11:41:16 AM,20.1
13telpa,temp,01/05/2020,11:26:16 AM,20.1
13telpa,temp,01/05/2020,11:11:16 AM,20.1
13telpa,temp,01/05/2020,10:56:16 AM,20
13telpa,temp,01/05/2020,10:41:16 AM,20
13telpa,temp,01/05/2020,10:26:16 AM,20
13telpa,temp,01/05/2020,10:11:16 AM,20
13telpa,temp,01/05/2020,09:56:16 AM,20
13telpa,temp,01/05/2020,09:41:16 AM,20
13telpa,temp,01/05/2020,09:26:16 AM,20
13telpa,temp,01/05/2020,08:41:16 AM,20
13telpa,temp,01/05/2020,08:26:16 AM,20
13telpa,temp,01/05/2020,07:56:16 AM,20
13telpa,temp,01/05/2020,07:41:16 AM,19.9
13telpa,temp,01/05/2020,07:26:16 AM,20
13telpa,temp,01/05/2020,07:11:16 AM,19.9
13telpa,temp,01/05/2020,06:56:16 AM,19.9
13telpa,temp,01/05/2020,06:41:16 AM,20
13telpa,temp,01/05/2020,06:26:16 AM,20
13telpa,temp,01/05/2020,05:56:16 AM,20
13telpa,temp,01/05/2020,05:26:16 AM,19.9
13telpa,temp,01/05/2020,05:11:16 AM,20
13telpa,temp,01/05/2020,04:56:16 AM,19.9
13telpa,temp,01/05/2020,04:41:16 AM,20
13telpa,temp,01/05/2020,04:26:17 AM,19.9
13telpa,temp,01/05/2020,04:11:17 AM,20
13telpa,temp,01/05/2020,03:56:17 AM,20
13telpa,temp,01/05/2020,03:41:17 AM,19.9
13telpa,temp,01/05/2020,03:26:17 AM,19.9
13telpa,temp,01/05/2020,03:11:17 AM,19.9
13telpa,temp,01/05/2020,02:56:17 AM,20
13telpa,temp,01/05/2020,02:41:17 AM,19.9
13telpa,temp,01/05/2020,02:26:17 AM,19.9
13telpa,temp,01/05/2020,02:11:17 AM,20
13telpa,temp,01/05/2020,01:41:17 AM,20
13telpa,temp,01/05/2020,01:26:17 AM,20
13telpa,temp,01/05/2020,01:11:17 AM,19.9
13telpa,temp,01/05/2020,12:56:17 AM,20
13telpa,temp,01/05/2020,12:41:17 AM,19.9
13telpa,temp,01/05/2020,12:26:17 AM,19.9
13telpa,temp,01/05/2020,12:11:17 AM,19.9
13telpa,temp,01/04/2020,11:56:17 PM,19.9
13telpa,temp,01/04/2020,11:41:17 PM,19.9
13telpa,temp,01/04/2020,11:26:17 PM,19.9
13telpa,temp,01/04/2020,11:11:17 PM,19.9
13telpa,temp,01/04/2020,10:56:17 PM,19.9
13telpa,temp,01/04/2020,10:11:17 PM,19.9
13telpa,temp,01/04/2020,09:56:17 PM,19.9
13telpa,temp,01/04/2020,09:41:17 PM,20
13telpa,temp,01/04/2020,09:26:17 PM,19.9
13telpa,temp,01/04/2020,09:11:17 PM,19.9
13telpa,temp,01/04/2020,08:56:17 PM,19.9
13telpa,temp,01/04/2020,08:41:17 PM,20
13telpa,temp,01/04/2020,08:26:18 PM,20
13telpa,temp,01/04/2020,08:11:18 PM,19.9
13telpa,temp,01/04/2020,07:56:18 PM,19.9
13telpa,temp,01/04/2020,07:41:18 PM,19.9
13telpa,temp,01/04/2020,07:26:18 PM,20
13telpa,temp,01/04/2020,07:11:18 PM,19.9
13telpa,temp,01/04/2020,06:56:18 PM,19.9
13telpa,temp,01/04/2020,06:41:18 PM,20
13telpa,temp,01/04/2020,06:26:18 PM,20
13telpa,temp,01/04/2020,06:11:18 PM,20
13telpa,temp,01/04/2020,05:56:18 PM,20
13telpa,temp,01/04/2020,05:41:18 PM,19.9
13telpa,temp,01/04/2020,05:26:18 PM,19.9
13telpa,temp,01/04/2020,04:56:18 PM,20
13telpa,temp,01/04/2020,04:41:18 PM,20
13telpa,temp,01/04/2020,04:26:18 PM,20
13telpa,temp,01/04/2020,03:56:18 PM,20.1
13telpa,temp,01/04/2020,03:41:18 PM,20.1
13telpa,temp,01/04/2020,03:26:18 PM,20
13telpa,temp,01/04/2020,03:11:18 PM,20.1
13telpa,temp,01/04/2020,02:56:18 PM,20
13telpa,temp,01/04/2020,02:41:18 PM,20
13telpa,temp,01/04/2020,02:11:18 PM,20
13telpa,temp,01/04/2020,01:56:18 PM,20
13telpa,temp,01/04/2020,01:41:18 PM,20.1
13telpa,temp,01/04/2020,01:26:18 PM,20.1
13telpa,temp,01/04/2020,01:11:18 PM,20.1
13telpa,temp,01/04/2020,12:41:19 PM,20
13telpa,temp,01/04/2020,12:26:19 PM,20
13telpa,temp,01/04/2020,12:11:19 PM,20
13telpa,temp,01/04/2020,11:56:19 AM,20
13telpa,temp,01/04/2020,11:41:19 AM,20
13telpa,temp,01/04/2020,11:26:19 AM,20
13telpa,temp,01/04/2020,11:11:19 AM,20
13telpa,temp,01/04/2020,10:56:19 AM,19.9
13telpa,temp,01/04/2020,10:41:19 AM,20
13telpa,temp,01/04/2020,10:26:19 AM,20
13telpa,temp,01/04/2020,09:56:19 AM,19.9
13telpa,temp,01/04/2020,09:26:19 AM,20
13telpa,temp,01/04/2020,09:11:19 AM,20
13telpa,temp,01/04/2020,08:26:19 AM,20
13telpa,temp,01/04/2020,08:11:19 AM,20
13telpa,temp,01/04/2020,07:56:19 AM,20
13telpa,temp,01/04/2020,07:41:19 AM,20
13telpa,temp,01/04/2020,07:26:19 AM,20
13telpa,temp,01/04/2020,06:56:19 AM,20
13telpa,temp,01/04/2020,06:41:19 AM,20
13telpa,temp,01/04/2020,06:26:19 AM,20
13telpa,temp,01/04/2020,06:11:19 AM,20
13telpa,temp,01/04/2020,05:56:19 AM,20
13telpa,temp,01/04/2020,05:41:19 AM,20
13telpa,temp,01/04/2020,05:26:19 AM,20
13telpa,temp,01/04/2020,05:11:19 AM,20
13telpa,temp,01/04/2020,04:56:19 AM,20
13telpa,temp,01/04/2020,04:41:20 AM,20
13telpa,temp,01/04/2020,04:11:20 AM,20
13telpa,temp,01/04/2020,03:56:20 AM,20
13telpa,temp,01/04/2020,03:41:20 AM,20
13telpa,temp,01/04/2020,03:26:20 AM,20
13telpa,temp,01/04/2020,02:56:20 AM,20
13telpa,temp,01/04/2020,02:41:20 AM,20
13telpa,temp,01/04/2020,02:11:20 AM,20
13telpa,temp,01/04/2020,01:56:20 AM,20
13telpa,temp,01/04/2020,01:11:20 AM,20
13telpa,temp,01/04/2020,12:56:20 AM,20.1
13telpa,temp,01/04/2020,12:41:20 AM,20
13telpa,temp,01/04/2020,12:26:20 AM,20
13telpa,temp,01/04/2020,12:11:20 AM,20
13telpa,temp,01/03/2020,11:56:20 PM,20
13telpa,temp,01/03/2020,11:41:20 PM,20
13telpa,temp,01/03/2020,11:26:20 PM,20
13telpa,temp,01/03/2020,11:11:20 PM,20.1
13telpa,temp,01/03/2020,10:41:20 PM,20
13telpa,temp,01/03/2020,10:26:20 PM,20.1
13telpa,temp,01/03/2020,10:11:20 PM,20.1
13telpa,temp,01/03/2020,09:56:20 PM,20
13telpa,temp,01/03/2020,09:41:20 PM,20.1
13telpa,temp,01/03/2020,09:26:20 PM,20.1
13telpa,temp,01/03/2020,09:11:20 PM,20.1
13telpa,temp,01/03/2020,08:56:20 PM,20.1
13telpa,temp,01/03/2020,08:41:21 PM,20
13telpa,temp,01/03/2020,08:26:21 PM,20.1
13telpa,temp,01/03/2020,08:11:21 PM,20.1
13telpa,temp,01/03/2020,07:56:21 PM,20.1
13telpa,temp,01/03/2020,07:41:21 PM,20.1
13telpa,temp,01/03/2020,07:26:21 PM,20.1
13telpa,temp,01/03/2020,07:11:21 PM,20.1
13telpa,temp,01/03/2020,06:56:21 PM,20.2
13telpa,temp,01/03/2020,06:41:21 PM,20.1
13telpa,temp,01/03/2020,06:26:21 PM,20.2
13telpa,temp,01/03/2020,06:11:21 PM,20.2
13telpa,temp,01/03/2020,05:56:21 PM,20.2
13telpa,temp,01/03/2020,05:41:21 PM,20.2
13telpa,temp,01/03/2020,05:26:21 PM,20.3
13telpa,temp,01/03/2020,05:11:21 PM,20.3
13telpa,temp,01/03/2020,04:56:21 PM,20.3
13telpa,temp,01/03/2020,04:41:21 PM,20.3
13telpa,temp,01/03/2020,04:26:21 PM,20.4
13telpa,temp,01/03/2020,04:11:21 PM,20.4
13telpa,temp,01/03/2020,03:56:21 PM,20.5
13telpa,temp,01/03/2020,03:41:21 PM,20.6
13telpa,temp,01/03/2020,03:26:21 PM,20.6
13telpa,temp,01/03/2020,03:11:21 PM,20.8
13telpa,temp,01/03/2020,02:56:21 PM,20.9
13telpa,temp,01/03/2020,02:41:21 PM,20.9
13telpa,temp,01/03/2020,02:26:21 PM,20.9
13telpa,temp,01/03/2020,02:11:21 PM,21
13telpa,temp,01/03/2020,01:41:21 PM,20.9
13telpa,temp,01/03/2020,01:11:21 PM,20.9
13telpa,temp,01/03/2020,12:56:21 PM,20.8
13telpa,temp,01/03/2020,12:41:22 PM,20.8
13telpa,temp,01/03/2020,12:26:22 PM,20.8
13telpa,temp,01/03/2020,12:11:22 PM,20.8
13telpa,temp,01/03/2020,11:41:22 AM,20.7
13telpa,temp,01/03/2020,11:26:22 AM,20.7
13telpa,temp,01/03/2020,11:11:22 AM,20.7
13telpa,temp,01/03/2020,10:56:22 AM,20.6
13telpa,temp,01/03/2020,10:41:22 AM,20.5
13telpa,temp,01/03/2020,10:26:22 AM,20.5
13telpa,temp,01/03/2020,10:11:22 AM,20.5
13telpa,temp,01/03/2020,09:56:22 AM,20.6
13telpa,temp,01/03/2020,09:41:22 AM,20.5
13telpa,temp,01/03/2020,09:26:22 AM,20.5
13telpa,temp,01/03/2020,09:11:22 AM,20.5
13telpa,temp,01/03/2020,08:56:22 AM,20.4
13telpa,temp,01/03/2020,08:41:22 AM,20.3
13telpa,temp,01/03/2020,08:26:22 AM,20.2
13telpa,temp,01/03/2020,08:11:22 AM,20.2
13telpa,temp,01/03/2020,07:56:22 AM,20.1
13telpa,temp,01/03/2020,07:41:22 AM,20.1
13telpa,temp,01/03/2020,07:26:22 AM,20.1
13telpa,temp,01/03/2020,07:11:22 AM,20.1
13telpa,temp,01/03/2020,06:41:22 AM,20.1
13telpa,temp,01/03/2020,06:26:22 AM,20.1
13telpa,temp,01/03/2020,06:11:22 AM,20.1
13telpa,temp,01/03/2020,05:56:22 AM,20.1
13telpa,temp,01/03/2020,05:41:22 AM,20.2
13telpa,temp,01/03/2020,05:11:22 AM,20.1
13telpa,temp,01/03/2020,04:26:23 AM,20.1
13telpa,temp,01/03/2020,04:11:23 AM,20.1
13telpa,temp,01/03/2020,03:56:23 AM,20.1
13telpa,temp,01/03/2020,03:26:23 AM,20.2
13telpa,temp,01/03/2020,03:11:23 AM,20.1
13telpa,temp,01/03/2020,01:56:23 AM,20.2
13telpa,temp,01/03/2020,01:41:23 AM,20.2
13telpa,temp,01/03/2020,01:26:23 AM,20.2
13telpa,temp,01/03/2020,01:11:23 AM,20.2
13telpa,temp,01/03/2020,12:56:23 AM,20.3
13telpa,temp,01/03/2020,12:41:23 AM,20.2
13telpa,temp,01/03/2020,12:26:23 AM,20.2
13telpa,temp,01/03/2020,12:11:23 AM,20.3
13telpa,temp,01/02/2020,11:56:23 PM,20.2
13telpa,temp,01/02/2020,11:41:23 PM,20.2
13telpa,temp,01/02/2020,11:26:23 PM,20.3
13telpa,temp,01/02/2020,11:11:23 PM,20.3
13telpa,temp,01/02/2020,10:56:23 PM,20.3
13telpa,temp,01/02/2020,10:41:23 PM,20.3
13telpa,temp,01/02/2020,10:26:23 PM,20.3
13telpa,temp,01/02/2020,10:11:23 PM,20.4
13telpa,temp,01/02/2020,09:56:23 PM,20.3
13telpa,temp,01/02/2020,09:41:23 PM,20.3
13telpa,temp,01/02/2020,09:26:23 PM,20.3
13telpa,temp,01/02/2020,09:11:23 PM,20.4
13telpa,temp,01/02/2020,08:56:24 PM,20.3
13telpa,temp,01/02/2020,08:41:24 PM,20.3
13telpa,temp,01/02/2020,08:26:24 PM,20.4
13telpa,temp,01/02/2020,08:11:24 PM,20.4
13telpa,temp,01/02/2020,07:41:24 PM,20.4
13telpa,temp,01/02/2020,07:26:24 PM,20.4
13telpa,temp,01/02/2020,06:56:24 PM,20.4
13telpa,temp,01/02/2020,06:41:24 PM,20.4
13telpa,temp,01/02/2020,06:26:24 PM,20.4
13telpa,temp,01/02/2020,06:11:24 PM,20.5
13telpa,temp,01/02/2020,05:56:24 PM,20.5
13telpa,temp,01/02/2020,05:41:24 PM,20.5
13telpa,temp,01/02/2020,05:26:24 PM,20.5
13telpa,temp,01/02/2020,05:11:24 PM,20.6
13telpa,temp,01/02/2020,04:56:24 PM,20.7
13telpa,temp,01/02/2020,04:41:24 PM,20.7
13telpa,temp,01/02/2020,04:26:24 PM,20.8
13telpa,temp,01/02/2020,04:11:24 PM,21
13telpa,temp,01/02/2020,03:56:24 PM,21.2
13telpa,temp,01/02/2020,03:41:24 PM,21.4
13telpa,temp,01/02/2020,03:26:24 PM,21.7
13telpa,temp,01/02/2020,03:11:24 PM,22.1
13telpa,temp,01/02/2020,02:56:24 PM,22.5
13telpa,temp,01/02/2020,02:41:24 PM,22.7
13telpa,temp,01/02/2020,02:26:24 PM,22.6
13telpa,temp,01/02/2020,02:11:24 PM,22.5
13telpa,temp,01/02/2020,01:56:24 PM,22.3
13telpa,temp,01/02/2020,01:41:24 PM,22.2
13telpa,temp,01/02/2020,01:26:24 PM,22
13telpa,temp,01/02/2020,01:11:24 PM,21.7
13telpa,temp,01/02/2020,12:56:25 PM,21.6
13telpa,temp,01/02/2020,12:41:25 PM,21.4
13telpa,temp,01/02/2020,12:26:25 PM,21.3
13telpa,temp,01/02/2020,12:11:25 PM,20.9
13telpa,temp,01/02/2020,11:56:25 AM,20.5
13telpa,temp,01/02/2020,11:41:25 AM,20.3
13telpa,temp,01/02/2020,11:11:25 AM,20.4
13telpa,temp,01/02/2020,10:56:25 AM,20.4
13telpa,temp,01/02/2020,10:41:25 AM,20.4
13telpa,temp,01/02/2020,10:26:25 AM,20.4
13telpa,temp,01/02/2020,10:11:25 AM,20.3
13telpa,temp,01/02/2020,09:56:25 AM,20.3
13telpa,temp,01/02/2020,09:41:25 AM,20.4
13telpa,temp,01/02/2020,09:26:25 AM,20.3
13telpa,temp,01/02/2020,09:11:25 AM,20.3
13telpa,temp,01/02/2020,08:56:25 AM,20.1
13telpa,temp,01/02/2020,08:41:25 AM,20
13telpa,temp,01/02/2020,08:26:25 AM,19.9
13telpa,temp,01/02/2020,08:11:25 AM,19.8
13telpa,temp,01/02/2020,07:56:25 AM,19.8
13telpa,temp,01/02/2020,07:41:25 AM,19.8
13telpa,temp,01/02/2020,07:26:25 AM,19.7
13telpa,temp,01/02/2020,07:11:25 AM,19.7
13telpa,temp,01/02/2020,06:56:25 AM,19.8
13telpa,temp,01/02/2020,06:41:25 AM,19.8
13telpa,temp,01/02/2020,06:26:25 AM,19.7
13telpa,temp,01/02/2020,06:11:25 AM,19.8
13telpa,temp,01/02/2020,05:56:25 AM,19.8
13telpa,temp,01/02/2020,05:41:25 AM,19.8
13telpa,temp,01/02/2020,05:26:25 AM,19.8
13telpa,temp,01/02/2020,05:11:26 AM,19.8
13telpa,temp,01/02/2020,04:56:26 AM,19.7
13telpa,temp,01/02/2020,04:41:26 AM,19.7
13telpa,temp,01/02/2020,04:26:26 AM,19.7
13telpa,temp,01/02/2020,04:11:26 AM,19.7
13telpa,temp,01/02/2020,03:56:26 AM,19.7
13telpa,temp,01/02/2020,03:41:26 AM,19.7
13telpa,temp,01/02/2020,03:26:26 AM,19.7
13telpa,temp,01/02/2020,03:11:26 AM,19.7
13telpa,temp,01/02/2020,02:56:26 AM,19.7
13telpa,temp,01/02/2020,02:41:26 AM,19.7
13telpa,temp,01/02/2020,02:11:26 AM,19.7
13telpa,temp,01/02/2020,01:56:26 AM,19.7
13telpa,temp,01/02/2020,01:41:26 AM,19.7
13telpa,temp,01/02/2020,01:26:26 AM,19.7
13telpa,temp,01/02/2020,01:11:26 AM,19.7
13telpa,temp,01/02/2020,12:56:26 AM,19.7
13telpa,temp,01/02/2020,12:41:26 AM,19.7
13telpa,temp,01/02/2020,12:26:26 AM,19.6
13telpa,temp,01/02/2020,12:11:26 AM,19.7
13telpa,temp,01/01/2020,11:56:26 PM,19.7
13telpa,temp,01/01/2020,11:41:26 PM,19.7
13telpa,temp,01/01/2020,11:26:26 PM,19.7
13telpa,temp,01/01/2020,11:11:26 PM,19.7
13telpa,temp,01/01/2020,10:56:26 PM,19.7
13telpa,temp,01/01/2020,10:26:26 PM,19.7
13telpa,temp,01/01/2020,10:11:26 PM,19.7
13telpa,temp,01/01/2020,09:56:26 PM,19.7
13telpa,temp,01/01/2020,09:41:26 PM,19.7
13telpa,temp,01/01/2020,09:26:26 PM,19.7
13telpa,temp,01/01/2020,09:11:27 PM,19.7
13telpa,temp,01/01/2020,08:56:27 PM,19.7
13telpa,temp,01/01/2020,08:41:27 PM,19.7
13telpa,temp,01/01/2020,08:26:27 PM,19.7
13telpa,temp,01/01/2020,07:56:27 PM,19.7
13telpa,temp,01/01/2020,07:41:27 PM,19.7
13telpa,temp,01/01/2020,07:26:27 PM,19.7
13telpa,temp,01/01/2020,07:11:27 PM,19.8
13telpa,temp,01/01/2020,06:56:27 PM,19.8
13telpa,temp,01/01/2020,06:41:27 PM,19.8
13telpa,temp,01/01/2020,06:26:27 PM,19.8
13telpa,temp,01/01/2020,06:11:27 PM,19.8
13telpa,temp,01/01/2020,05:56:27 PM,19.7
13telpa,temp,01/01/2020,05:41:27 PM,19.8
13telpa,temp,01/01/2020,05:26:27 PM,19.8
13telpa,temp,01/01/2020,05:11:27 PM,19.8
13telpa,temp,01/01/2020,04:56:27 PM,19.7
13telpa,temp,01/01/2020,04:41:27 PM,19.8
13telpa,temp,01/01/2020,04:26:27 PM,19.8
13telpa,temp,01/01/2020,04:11:27 PM,19.8
13telpa,temp,01/01/2020,03:56:27 PM,19.8
13telpa,temp,01/01/2020,03:41:27 PM,19.9
13telpa,temp,01/01/2020,03:26:27 PM,19.9
13telpa,temp,01/01/2020,03:11:27 PM,19.9
13telpa,temp,01/01/2020,02:56:27 PM,19.9
13telpa,temp,01/01/2020,02:41:27 PM,19.9
13telpa,temp,01/01/2020,02:26:27 PM,19.9
13telpa,temp,01/01/2020,02:11:27 PM,19.9
13telpa,temp,01/01/2020,01:56:27 PM,19.9
13telpa,temp,01/01/2020,01:41:27 PM,19.9
13telpa,temp,01/01/2020,01:26:27 PM,20
13telpa,temp,01/01/2020,01:11:28 PM,19.9
13telpa,temp,01/01/2020,12:56:28 PM,20
13telpa,temp,01/01/2020,12:41:28 PM,19.9
13telpa,temp,01/01/2020,12:26:28 PM,20
13telpa,temp,01/01/2020,12:11:28 PM,19.9
13telpa,temp,01/01/2020,11:56:28 AM,19.9
13telpa,temp,01/01/2020,11:26:28 AM,19.9
13telpa,temp,01/01/2020,11:11:28 AM,19.9
13telpa,temp,01/01/2020,10:56:28 AM,20
13telpa,temp,01/01/2020,10:41:28 AM,19.9
13telpa,temp,01/01/2020,10:26:28 AM,19.9
13telpa,temp,01/01/2020,10:11:28 AM,19.9
13telpa,temp,01/01/2020,09:56:28 AM,19.9
13telpa,temp,01/01/2020,09:41:28 AM,19.9
13telpa,temp,01/01/2020,09:26:28 AM,19.9
13telpa,temp,01/01/2020,09:11:28 AM,19.8
13telpa,temp,01/01/2020,08:56:28 AM,19.9
13telpa,temp,01/01/2020,08:41:28 AM,19.9
13telpa,temp,01/01/2020,08:26:28 AM,19.9
13telpa,temp,01/01/2020,08:11:28 AM,19.8
13telpa,temp,01/01/2020,07:56:28 AM,19.9
13telpa,temp,01/01/2020,07:41:28 AM,19.9
13telpa,temp,01/01/2020,07:26:28 AM,19.9
13telpa,temp,01/01/2020,07:11:28 AM,19.9
13telpa,temp,01/01/2020,06:56:28 AM,19.9
13telpa,temp,01/01/2020,06:41:28 AM,19.9
13telpa,temp,01/01/2020,06:26:28 AM,19.8
13telpa,temp,01/01/2020,05:56:28 AM,19.9
13telpa,temp,01/01/2020,05:41:28 AM,19.9
13telpa,temp,01/01/2020,05:26:28 AM,19.9
13telpa,temp,01/01/2020,05:11:29 AM,19.8
13telpa,temp,01/01/2020,04:56:29 AM,19.9
13telpa,temp,01/01/2020,04:41:29 AM,19.9
13telpa,temp,01/01/2020,04:26:29 AM,19.9
13telpa,temp,01/01/2020,04:11:29 AM,19.8
13telpa,temp,01/01/2020,03:56:29 AM,19.9
13telpa,temp,01/01/2020,03:41:29 AM,19.8
13telpa,temp,01/01/2020,03:26:29 AM,19.9
13telpa,temp,01/01/2020,03:11:29 AM,19.9
13telpa,temp,01/01/2020,02:56:29 AM,19.8
13telpa,temp,01/01/2020,02:41:29 AM,19.9
13telpa,temp,01/01/2020,02:26:29 AM,19.8
13telpa,temp,01/01/2020,02:11:29 AM,19.9
13telpa,temp,01/01/2020,01:56:29 AM,19.8
13telpa,temp,01/01/2020,01:41:29 AM,19.9
13telpa,temp,01/01/2020,01:26:29 AM,19.9
13telpa,temp,01/01/2020,01:11:29 AM,19.9
13telpa,temp,01/01/2020,12:56:29 AM,19.9
13telpa,temp,01/01/2020,12:41:29 AM,19.9
13telpa,temp,01/01/2020,12:11:29 AM,19.8
13telpa,humidity,01/17/2020,11:25:39 AM,37
13telpa,humidity,01/17/2020,11:10:39 AM,38
13telpa,humidity,01/17/2020,10:55:39 AM,37
13telpa,humidity,01/17/2020,10:40:39 AM,37
13telpa,humidity,01/17/2020,10:25:39 AM,37
13telpa,humidity,01/17/2020,10:10:39 AM,37
13telpa,humidity,01/17/2020,09:55:39 AM,37
13telpa,humidity,01/17/2020,09:40:39 AM,37
13telpa,humidity,01/17/2020,09:25:39 AM,37
13telpa,humidity,01/17/2020,09:10:39 AM,37
13telpa,humidity,01/17/2020,08:55:39 AM,35
13telpa,humidity,01/17/2020,08:25:39 AM,34
13telpa,humidity,01/17/2020,08:10:39 AM,34
13telpa,humidity,01/17/2020,07:55:39 AM,33
13telpa,humidity,01/17/2020,07:40:39 AM,34
13telpa,humidity,01/17/2020,07:25:39 AM,33
13telpa,humidity,01/17/2020,07:10:39 AM,34
13telpa,humidity,01/17/2020,06:55:40 AM,34
13telpa,humidity,01/17/2020,06:40:40 AM,34
13telpa,humidity,01/17/2020,06:25:40 AM,34
13telpa,humidity,01/17/2020,06:10:40 AM,34
13telpa,humidity,01/17/2020,05:55:40 AM,34
13telpa,humidity,01/17/2020,05:40:40 AM,34
13telpa,humidity,01/17/2020,05:25:40 AM,34
13telpa,humidity,01/17/2020,05:10:40 AM,34
13telpa,humidity,01/17/2020,04:55:40 AM,34
13telpa,humidity,01/17/2020,04:25:40 AM,34
13telpa,humidity,01/17/2020,04:10:40 AM,34
13telpa,humidity,01/17/2020,03:55:40 AM,34
13telpa,humidity,01/17/2020,03:40:40 AM,34
13telpa,humidity,01/17/2020,03:25:40 AM,34
13telpa,humidity,01/17/2020,03:10:40 AM,34
13telpa,humidity,01/17/2020,02:55:40 AM,34
13telpa,humidity,01/17/2020,02:40:40 AM,34
13telpa,humidity,01/17/2020,02:10:40 AM,35
13telpa,humidity,01/17/2020,01:55:40 AM,35
13telpa,humidity,01/17/2020,01:40:40 AM,35
13telpa,humidity,01/17/2020,01:25:40 AM,35
13telpa,humidity,01/17/2020,01:10:40 AM,35
13telpa,humidity,01/17/2020,12:55:40 AM,35
13telpa,humidity,01/17/2020,12:40:40 AM,35
13telpa,humidity,01/17/2020,12:25:40 AM,35
13telpa,humidity,01/17/2020,12:10:40 AM,35
13telpa,humidity,01/16/2020,11:55:40 PM,35
13telpa,humidity,01/16/2020,11:40:40 PM,35
13telpa,humidity,01/16/2020,11:25:40 PM,36
13telpa,humidity,01/16/2020,11:10:40 PM,36
13telpa,humidity,01/16/2020,10:55:41 PM,36
13telpa,humidity,01/16/2020,10:40:41 PM,36
13telpa,humidity,01/16/2020,10:25:41 PM,36
13telpa,humidity,01/16/2020,10:10:41 PM,36
13telpa,humidity,01/16/2020,09:55:41 PM,36
13telpa,humidity,01/16/2020,09:40:41 PM,37
13telpa,humidity,01/16/2020,09:25:41 PM,37
13telpa,humidity,01/16/2020,09:10:41 PM,37
13telpa,humidity,01/16/2020,08:55:41 PM,37
13telpa,humidity,01/16/2020,08:40:41 PM,38
13telpa,humidity,01/16/2020,08:25:41 PM,38
13telpa,humidity,01/16/2020,08:10:41 PM,38
13telpa,humidity,01/16/2020,07:55:41 PM,39
13telpa,humidity,01/16/2020,07:40:41 PM,39
13telpa,humidity,01/16/2020,07:25:41 PM,40
13telpa,humidity,01/16/2020,07:10:41 PM,41
13telpa,humidity,01/16/2020,06:55:41 PM,41
13telpa,humidity,01/16/2020,06:40:41 PM,42
13telpa,humidity,01/16/2020,06:25:41 PM,42
13telpa,humidity,01/16/2020,06:10:41 PM,39
13telpa,humidity,01/16/2020,05:55:41 PM,36
13telpa,humidity,01/16/2020,05:40:41 PM,36
13telpa,humidity,01/16/2020,05:25:41 PM,37
13telpa,humidity,01/16/2020,05:10:41 PM,37
13telpa,humidity,01/16/2020,04:55:41 PM,37
13telpa,humidity,01/16/2020,04:40:41 PM,36
13telpa,humidity,01/16/2020,04:25:41 PM,35
13telpa,humidity,01/16/2020,04:10:41 PM,35
13telpa,humidity,01/16/2020,03:55:41 PM,35
13telpa,humidity,01/16/2020,03:40:41 PM,34
13telpa,humidity,01/16/2020,03:25:41 PM,33
13telpa,humidity,01/16/2020,03:10:41 PM,32
13telpa,humidity,01/16/2020,02:55:42 PM,32
13telpa,humidity,01/16/2020,02:40:42 PM,32
13telpa,humidity,01/16/2020,02:25:42 PM,33
13telpa,humidity,01/16/2020,02:10:42 PM,30
13telpa,humidity,01/16/2020,01:40:42 PM,34
13telpa,humidity,01/16/2020,01:25:42 PM,35
13telpa,humidity,01/16/2020,01:10:42 PM,35
13telpa,humidity,01/16/2020,12:55:42 PM,35
13telpa,humidity,01/16/2020,12:40:42 PM,35
13telpa,humidity,01/16/2020,12:25:42 PM,35
13telpa,humidity,01/16/2020,12:10:42 PM,35
13telpa,humidity,01/16/2020,11:55:42 AM,35
13telpa,humidity,01/16/2020,11:40:42 AM,36
13telpa,humidity,01/16/2020,11:25:42 AM,37
13telpa,humidity,01/16/2020,11:10:42 AM,37
13telpa,humidity,01/16/2020,10:40:42 AM,38
13telpa,humidity,01/16/2020,10:25:42 AM,38
13telpa,humidity,01/16/2020,10:10:42 AM,38
13telpa,humidity,01/16/2020,09:55:42 AM,37
13telpa,humidity,01/16/2020,09:40:42 AM,38
13telpa,humidity,01/16/2020,09:25:42 AM,38
13telpa,humidity,01/16/2020,09:10:42 AM,40
13telpa,humidity,01/16/2020,08:55:42 AM,42
13telpa,humidity,01/16/2020,08:40:42 AM,41
13telpa,humidity,01/16/2020,08:25:42 AM,40
13telpa,humidity,01/16/2020,07:55:42 AM,37
13telpa,humidity,01/16/2020,07:40:42 AM,36
13telpa,humidity,01/16/2020,07:25:43 AM,36
13telpa,humidity,01/16/2020,07:10:43 AM,35
13telpa,humidity,01/16/2020,06:55:43 AM,35
13telpa,humidity,01/16/2020,06:40:43 AM,35
13telpa,humidity,01/16/2020,06:25:43 AM,35
13telpa,humidity,01/16/2020,06:10:43 AM,35
13telpa,humidity,01/16/2020,05:40:43 AM,35
