id,room,type,date,time,value
13913,14telpa,co2,01/02/2020,08:31:48 AM,402
13914,14telpa,co2,01/02/2020,08:29:03 AM,402
13915,14telpa,co2,01/02/2020,08:16:48 AM,412
13916,14telpa,co2,01/02/2020,08:14:03 AM,412
13917,14telpa,co2,01/02/2020,07:59:03 AM,402
13918,14telpa,co2,01/02/2020,07:46:48 AM,400
13919,14telpa,co2,01/02/2020,07:44:03 AM,400
13920,14telpa,co2,01/02/2020,07:31:48 AM,399
13921,14telpa,co2,01/02/2020,07:29:03 AM,399
13922,14telpa,co2,01/02/2020,07:16:48 AM,403
13923,14telpa,co2,01/02/2020,07:14:03 AM,403
13924,14telpa,co2,01/02/2020,07:01:48 AM,397
13925,14telpa,co2,01/02/2020,06:59:03 AM,397
13926,14telpa,co2,01/02/2020,06:46:48 AM,396
13927,14telpa,co2,01/02/2020,06:44:03 AM,396
13928,14telpa,co2,01/02/2020,06:29:03 AM,413
13929,14telpa,co2,01/02/2020,06:16:48 AM,399
13930,14telpa,co2,01/02/2020,06:14:03 AM,399
13931,14telpa,co2,01/02/2020,05:59:03 AM,410
13932,14telpa,co2,01/02/2020,05:46:48 AM,405
13933,14telpa,co2,01/02/2020,05:44:03 AM,405
13934,14telpa,co2,01/02/2020,05:31:48 AM,401
13935,14telpa,co2,01/02/2020,05:29:03 AM,401
13936,14telpa,co2,01/02/2020,05:16:48 AM,396
13937,14telpa,co2,01/02/2020,05:14:03 AM,396
13938,14telpa,co2,01/02/2020,04:59:03 AM,397
13939,14telpa,co2,01/02/2020,04:46:48 AM,394
13940,14telpa,co2,01/02/2020,04:44:03 AM,394
13941,14telpa,co2,01/02/2020,04:31:48 AM,405
13942,14telpa,co2,01/02/2020,04:29:03 AM,405
13943,14telpa,co2,01/02/2020,04:16:48 AM,395
13944,14telpa,co2,01/02/2020,04:14:04 AM,395
13945,14telpa,co2,01/02/2020,04:01:48 AM,404
13946,14telpa,co2,01/02/2020,03:59:04 AM,404
13947,14telpa,co2,01/02/2020,03:46:48 AM,399
13948,14telpa,co2,01/02/2020,03:44:04 AM,399
13949,14telpa,co2,01/02/2020,03:31:48 AM,407
13950,14telpa,co2,01/02/2020,03:29:04 AM,407
13951,14telpa,co2,01/02/2020,03:16:48 AM,388
13952,14telpa,co2,01/02/2020,03:14:04 AM,388
13953,14telpa,co2,01/02/2020,03:01:48 AM,401
13954,14telpa,co2,01/02/2020,02:59:04 AM,401
13955,14telpa,co2,01/02/2020,02:46:48 AM,396
13956,14telpa,co2,01/02/2020,02:44:04 AM,396
13957,14telpa,co2,01/02/2020,02:29:04 AM,404
13958,14telpa,co2,01/02/2020,02:16:48 AM,401
13959,14telpa,co2,01/02/2020,02:14:04 AM,401
13960,14telpa,co2,01/02/2020,02:01:48 AM,397
13961,14telpa,co2,01/02/2020,01:59:04 AM,397
13962,14telpa,co2,01/02/2020,01:46:48 AM,396
13963,14telpa,co2,01/02/2020,01:44:04 AM,396
13964,14telpa,co2,01/02/2020,01:29:04 AM,406
13965,14telpa,co2,01/02/2020,01:16:49 AM,401
13966,14telpa,co2,01/02/2020,01:14:04 AM,401
13967,14telpa,co2,01/02/2020,01:01:49 AM,398
13968,14telpa,co2,01/02/2020,12:59:04 AM,398
13969,14telpa,co2,01/02/2020,12:46:49 AM,406
13970,14telpa,co2,01/02/2020,12:44:04 AM,406
13971,14telpa,co2,01/02/2020,12:31:49 AM,402
13972,14telpa,co2,01/02/2020,12:29:04 AM,402
13973,14telpa,co2,01/02/2020,12:16:49 AM,408
13974,14telpa,co2,01/02/2020,12:14:04 AM,408
13975,14telpa,co2,01/02/2020,12:01:49 AM,421
13976,14telpa,co2,01/01/2020,11:59:04 PM,421
13977,14telpa,co2,01/01/2020,11:46:49 PM,411
13978,14telpa,co2,01/01/2020,11:44:04 PM,411
13979,14telpa,co2,01/01/2020,11:31:49 PM,402
13980,14telpa,co2,01/01/2020,11:29:04 PM,402
13981,14telpa,co2,01/01/2020,11:16:49 PM,398
13982,14telpa,co2,01/01/2020,11:14:04 PM,398
13983,14telpa,co2,01/01/2020,11:01:49 PM,398
13984,14telpa,co2,01/01/2020,10:59:04 PM,398
13985,14telpa,co2,01/01/2020,10:46:49 PM,398
13986,14telpa,co2,01/01/2020,10:44:04 PM,398
13987,14telpa,co2,01/01/2020,10:29:04 PM,401
13988,14telpa,co2,01/01/2020,10:16:49 PM,402
13989,14telpa,co2,01/01/2020,10:14:04 PM,402
13990,14telpa,co2,01/01/2020,10:01:49 PM,398
13991,14telpa,co2,01/01/2020,09:59:04 PM,398
13992,14telpa,co2,01/01/2020,09:46:49 PM,400
13993,14telpa,co2,01/01/2020,09:44:04 PM,400
13994,14telpa,co2,01/01/2020,09:31:49 PM,401
13995,14telpa,co2,01/01/2020,09:29:04 PM,401
13996,14telpa,co2,01/01/2020,09:16:49 PM,414
13997,14telpa,co2,01/01/2020,09:14:04 PM,414
13998,14telpa,co2,01/01/2020,08:59:04 PM,406
13999,14telpa,co2,01/01/2020,08:46:49 PM,410
14000,14telpa,co2,01/01/2020,08:44:04 PM,410
14001,14telpa,co2,01/01/2020,08:31:49 PM,402
14002,14telpa,co2,01/01/2020,08:29:04 PM,402
14003,14telpa,co2,01/01/2020,08:16:49 PM,405
14004,14telpa,co2,01/01/2020,08:14:04 PM,405
14005,14telpa,co2,01/01/2020,08:01:49 PM,393
14006,14telpa,co2,01/01/2020,07:59:04 PM,393
14007,14telpa,co2,01/01/2020,07:46:49 PM,408
14008,14telpa,co2,01/01/2020,07:44:04 PM,408
14009,14telpa,co2,01/01/2020,07:29:04 PM,402
14010,14telpa,co2,01/01/2020,07:16:49 PM,399
14011,14telpa,co2,01/01/2020,07:14:04 PM,399
14012,14telpa,co2,01/01/2020,06:59:04 PM,400
14013,14telpa,co2,01/01/2020,06:46:49 PM,402
14014,14telpa,co2,01/01/2020,06:44:05 PM,402
14015,14telpa,co2,01/01/2020,06:29:05 PM,404
14016,14telpa,co2,01/01/2020,06:16:49 PM,400
14017,14telpa,co2,01/01/2020,06:14:05 PM,400
14018,14telpa,co2,01/01/2020,05:59:05 PM,392
14019,14telpa,co2,01/01/2020,05:46:49 PM,394
14020,14telpa,co2,01/01/2020,05:44:05 PM,394
14021,14telpa,co2,01/01/2020,05:29:05 PM,394
14022,14telpa,co2,01/01/2020,05:16:49 PM,404
14023,14telpa,co2,01/01/2020,05:14:05 PM,404
14024,14telpa,co2,01/01/2020,04:59:05 PM,395
14025,14telpa,co2,01/01/2020,04:46:49 PM,406
14026,14telpa,co2,01/01/2020,04:44:05 PM,406
14027,14telpa,co2,01/01/2020,04:29:05 PM,408
14028,14telpa,co2,01/01/2020,04:16:49 PM,403
14029,14telpa,co2,01/01/2020,04:14:05 PM,403
14030,14telpa,co2,01/01/2020,03:59:05 PM,398
14031,14telpa,co2,01/01/2020,03:46:50 PM,407
14032,14telpa,co2,01/01/2020,03:44:05 PM,407
14033,14telpa,co2,01/01/2020,03:29:05 PM,394
14034,14telpa,co2,01/01/2020,03:16:50 PM,393
14035,14telpa,co2,01/01/2020,03:14:05 PM,393
14036,14telpa,co2,01/01/2020,02:59:05 PM,402
14037,14telpa,co2,01/01/2020,02:46:50 PM,403
14038,14telpa,co2,01/01/2020,02:44:05 PM,403
14039,14telpa,co2,01/01/2020,02:29:05 PM,399
14040,14telpa,co2,01/01/2020,02:16:50 PM,405
14041,14telpa,co2,01/01/2020,02:14:05 PM,405
14042,14telpa,co2,01/01/2020,01:59:05 PM,394
14043,14telpa,co2,01/01/2020,01:46:50 PM,405
14044,14telpa,co2,01/01/2020,01:44:05 PM,405
14045,14telpa,co2,01/01/2020,01:29:05 PM,388
14046,14telpa,co2,01/01/2020,01:16:50 PM,403
14047,14telpa,co2,01/01/2020,01:14:05 PM,403
14048,14telpa,co2,01/01/2020,12:59:05 PM,401
14049,14telpa,co2,01/01/2020,12:46:50 PM,401
14050,14telpa,co2,01/01/2020,12:44:05 PM,401
14051,14telpa,co2,01/01/2020,12:29:05 PM,399
14052,14telpa,co2,01/01/2020,12:16:50 PM,398
14053,14telpa,co2,01/01/2020,12:14:05 PM,398
14054,14telpa,co2,01/01/2020,11:59:05 AM,409
14055,14telpa,co2,01/01/2020,11:46:50 AM,393
14056,14telpa,co2,01/01/2020,11:44:05 AM,393
14057,14telpa,co2,01/01/2020,11:29:05 AM,394
14058,14telpa,co2,01/01/2020,11:16:50 AM,396
14059,14telpa,co2,01/01/2020,11:14:05 AM,396
14060,14telpa,co2,01/01/2020,10:59:05 AM,401
14061,14telpa,co2,01/01/2020,10:46:50 AM,408
14062,14telpa,co2,01/01/2020,10:44:05 AM,408
14063,14telpa,co2,01/01/2020,10:29:05 AM,413
14064,14telpa,co2,01/01/2020,10:16:50 AM,409
14065,14telpa,co2,01/01/2020,10:14:05 AM,409
14066,14telpa,co2,01/01/2020,09:59:05 AM,413
14067,14telpa,co2,01/01/2020,09:46:50 AM,408
14068,14telpa,co2,01/01/2020,09:44:05 AM,408
14069,14telpa,co2,01/01/2020,09:29:05 AM,411
14070,14telpa,co2,01/01/2020,09:16:50 AM,406
14071,14telpa,co2,01/01/2020,09:14:05 AM,406
14072,14telpa,co2,01/01/2020,08:59:06 AM,403
14073,14telpa,co2,01/01/2020,08:46:50 AM,400
14074,14telpa,co2,01/01/2020,08:44:06 AM,400
14075,14telpa,co2,01/01/2020,08:29:06 AM,400
14076,14telpa,co2,01/01/2020,08:16:50 AM,405
14077,14telpa,co2,01/01/2020,08:14:06 AM,405
14078,14telpa,co2,01/01/2020,07:59:06 AM,406
14079,14telpa,co2,01/01/2020,07:44:06 AM,413
14080,14telpa,co2,01/01/2020,07:29:06 AM,410
14081,14telpa,co2,01/01/2020,07:16:50 AM,401
14082,14telpa,co2,01/01/2020,07:14:06 AM,401
14083,14telpa,co2,01/01/2020,06:59:06 AM,404
14084,14telpa,co2,01/01/2020,06:46:50 AM,404
14085,14telpa,co2,01/01/2020,06:44:06 AM,404
14086,14telpa,co2,01/01/2020,06:29:06 AM,412
14087,14telpa,co2,01/01/2020,06:16:51 AM,413
14088,14telpa,co2,01/01/2020,06:14:06 AM,413
14089,14telpa,co2,01/01/2020,05:59:06 AM,410
14090,14telpa,co2,01/01/2020,05:46:51 AM,405
14091,14telpa,co2,01/01/2020,05:44:06 AM,405
14092,14telpa,co2,01/01/2020,05:29:06 AM,406
14093,14telpa,co2,01/01/2020,05:16:51 AM,395
14094,14telpa,co2,01/01/2020,05:14:06 AM,395
14095,14telpa,co2,01/01/2020,04:59:06 AM,396
14096,14telpa,co2,01/01/2020,04:44:06 AM,410
14097,14telpa,co2,01/01/2020,04:29:06 AM,405
14098,14telpa,co2,01/01/2020,04:16:51 AM,408
14099,14telpa,co2,01/01/2020,04:14:06 AM,408
14100,14telpa,co2,01/01/2020,03:59:06 AM,410
14101,14telpa,co2,01/01/2020,03:46:51 AM,401
14102,14telpa,co2,01/01/2020,03:29:06 AM,412
14103,14telpa,co2,01/01/2020,03:16:51 AM,409
14104,14telpa,co2,01/01/2020,03:14:06 AM,409
14105,14telpa,co2,01/01/2020,03:01:51 AM,399
14106,14telpa,co2,01/01/2020,02:59:06 AM,399
14107,14telpa,co2,01/01/2020,02:46:51 AM,411
14108,14telpa,co2,01/01/2020,02:31:51 AM,408
14109,14telpa,co2,01/01/2020,02:29:06 AM,408
14110,14telpa,co2,01/01/2020,02:16:51 AM,411
14111,14telpa,co2,01/01/2020,02:14:06 AM,411
14112,14telpa,co2,01/01/2020,02:01:51 AM,419
14113,14telpa,co2,01/01/2020,01:59:06 AM,419
14114,14telpa,co2,01/01/2020,01:46:51 AM,408
14115,14telpa,co2,01/01/2020,01:44:06 AM,408
14116,14telpa,co2,01/01/2020,01:31:51 AM,408
14117,14telpa,co2,01/01/2020,01:29:06 AM,408
14118,14telpa,co2,01/01/2020,01:16:51 AM,410
14119,14telpa,co2,01/01/2020,01:14:06 AM,410
14120,14telpa,co2,01/01/2020,01:01:51 AM,404
14121,14telpa,co2,01/01/2020,12:59:06 AM,404
14122,14telpa,co2,01/01/2020,12:46:51 AM,403
14123,14telpa,co2,01/01/2020,12:44:06 AM,403
14124,14telpa,co2,01/01/2020,12:31:51 AM,396
14125,14telpa,co2,01/01/2020,12:29:06 AM,396
14126,14telpa,co2,01/01/2020,12:16:51 AM,407
14127,14telpa,co2,01/01/2020,12:14:06 AM,407
14128,14telpa,co2,01/01/2020,12:01:51 AM,399
14129,14telpa,co2,12/31/2019,11:59:06 PM,399
14130,14telpa,temp,01/17/2020,11:16:09 AM,21.6
14131,14telpa,temp,01/17/2020,11:13:25 AM,21.6
14132,14telpa,temp,01/17/2020,10:58:25 AM,21.6
14133,14telpa,temp,01/17/2020,10:46:09 AM,21.5
14134,14telpa,temp,01/17/2020,10:43:25 AM,21.5
14135,14telpa,temp,01/17/2020,10:31:09 AM,21.5
14136,14telpa,temp,01/17/2020,10:28:25 AM,21.5
14137,14telpa,temp,01/17/2020,10:16:09 AM,21.4
14138,14telpa,temp,01/17/2020,10:13:25 AM,21.4
14139,14telpa,temp,01/17/2020,10:01:09 AM,21.3
14140,14telpa,temp,01/17/2020,09:58:25 AM,21.3
14141,14telpa,temp,01/17/2020,09:46:09 AM,21.3
14142,14telpa,temp,01/17/2020,09:43:25 AM,21.3
14143,14telpa,temp,01/17/2020,09:31:09 AM,21.3
14144,14telpa,temp,01/17/2020,09:28:25 AM,21.3
14145,14telpa,temp,01/17/2020,09:16:09 AM,21.3
14146,14telpa,temp,01/17/2020,09:13:25 AM,21.3
14147,14telpa,temp,01/17/2020,09:01:10 AM,21.2
14148,14telpa,temp,01/17/2020,08:58:25 AM,21.2
14149,14telpa,temp,01/17/2020,08:46:10 AM,21.1
14150,14telpa,temp,01/17/2020,08:43:25 AM,21.1
14151,14telpa,temp,01/17/2020,08:31:10 AM,21.1
14152,14telpa,temp,01/17/2020,08:28:25 AM,21.1
14153,14telpa,temp,01/17/2020,08:16:10 AM,21.1
14154,14telpa,temp,01/17/2020,08:13:25 AM,21.1
14155,14telpa,temp,01/17/2020,08:01:10 AM,21.1
14156,14telpa,temp,01/17/2020,07:58:25 AM,21.1
14157,14telpa,temp,01/17/2020,07:46:10 AM,21.1
14158,14telpa,temp,01/17/2020,07:43:25 AM,21.1
14159,14telpa,temp,01/17/2020,07:31:10 AM,21.1
14160,14telpa,temp,01/17/2020,07:28:25 AM,21.1
14161,14telpa,temp,01/17/2020,07:16:10 AM,21.1
14162,14telpa,temp,01/17/2020,07:13:25 AM,21.1
14163,14telpa,temp,01/17/2020,07:01:10 AM,21.1
14164,14telpa,temp,01/17/2020,06:58:25 AM,21.1
14165,14telpa,temp,01/17/2020,06:46:10 AM,21.1
14166,14telpa,temp,01/17/2020,06:43:25 AM,21.1
14167,14telpa,temp,01/17/2020,06:31:10 AM,21.1
14168,14telpa,temp,01/17/2020,06:28:25 AM,21.1
14169,14telpa,temp,01/17/2020,06:16:10 AM,21.1
14170,14telpa,temp,01/17/2020,06:13:25 AM,21.1
14171,14telpa,temp,01/17/2020,06:01:10 AM,21.1
14172,14telpa,temp,01/17/2020,05:58:25 AM,21.1
14173,14telpa,temp,01/17/2020,05:46:10 AM,21.2
14174,14telpa,temp,01/17/2020,05:43:25 AM,21.2
14175,14telpa,temp,01/17/2020,05:31:10 AM,21.2
14176,14telpa,temp,01/17/2020,05:28:25 AM,21.2
14177,14telpa,temp,01/17/2020,05:16:10 AM,21.2
14178,14telpa,temp,01/17/2020,05:13:25 AM,21.2
14179,14telpa,temp,01/17/2020,05:01:10 AM,21.2
14180,14telpa,temp,01/17/2020,04:58:25 AM,21.2
14181,14telpa,temp,01/17/2020,04:46:10 AM,21.2
14182,14telpa,temp,01/17/2020,04:43:25 AM,21.2
14183,14telpa,temp,01/17/2020,04:31:10 AM,21.2
14184,14telpa,temp,01/17/2020,04:28:25 AM,21.2
14185,14telpa,temp,01/17/2020,04:16:10 AM,21.2
14186,14telpa,temp,01/17/2020,04:13:25 AM,21.2
14187,14telpa,temp,01/17/2020,04:01:10 AM,21.2
14188,14telpa,temp,01/17/2020,03:58:25 AM,21.2
14189,14telpa,temp,01/17/2020,03:46:10 AM,21.3
14190,14telpa,temp,01/17/2020,03:43:25 AM,21.3
14191,14telpa,temp,01/17/2020,03:31:10 AM,21.3
14192,14telpa,temp,01/17/2020,03:28:25 AM,21.3
14193,14telpa,temp,01/17/2020,03:16:10 AM,21.3
14194,14telpa,temp,01/17/2020,03:13:25 AM,21.3
14195,14telpa,temp,01/17/2020,03:01:10 AM,21.3
14196,14telpa,temp,01/17/2020,02:58:25 AM,21.3
14197,14telpa,temp,01/17/2020,02:46:10 AM,21.3
14198,14telpa,temp,01/17/2020,02:43:25 AM,21.3
14199,14telpa,temp,01/17/2020,02:31:10 AM,21.3
14200,14telpa,temp,01/17/2020,02:28:26 AM,21.3
14201,14telpa,temp,01/17/2020,02:16:10 AM,21.3
14202,14telpa,temp,01/17/2020,02:13:26 AM,21.3
14203,14telpa,temp,01/17/2020,02:01:10 AM,21.3
14204,14telpa,temp,01/17/2020,01:58:26 AM,21.3
14205,14telpa,temp,01/17/2020,01:46:10 AM,21.3
14206,14telpa,temp,01/17/2020,01:43:26 AM,21.3
14207,14telpa,temp,01/17/2020,01:31:10 AM,21.2
14208,14telpa,temp,01/17/2020,01:28:26 AM,21.2
14209,14telpa,temp,01/17/2020,01:16:10 AM,21.3
14210,14telpa,temp,01/17/2020,01:13:26 AM,21.3
14211,14telpa,temp,01/17/2020,01:01:10 AM,21.3
14212,14telpa,temp,01/17/2020,12:58:26 AM,21.3
14213,14telpa,temp,01/17/2020,12:46:10 AM,21.3
14214,14telpa,temp,01/17/2020,12:43:26 AM,21.3
14215,14telpa,temp,01/17/2020,12:31:10 AM,21.2
14216,14telpa,temp,01/17/2020,12:28:26 AM,21.2
14217,14telpa,temp,01/17/2020,12:16:10 AM,21.3
14218,14telpa,temp,01/17/2020,12:13:26 AM,21.3
14219,14telpa,temp,01/17/2020,12:01:10 AM,21.3
14220,14telpa,temp,01/16/2020,11:58:26 PM,21.3
14221,14telpa,temp,01/16/2020,11:46:10 PM,21.3
14222,14telpa,temp,01/16/2020,11:43:26 PM,21.3
14223,14telpa,temp,01/16/2020,11:31:11 PM,21.3
14224,14telpa,temp,01/16/2020,11:28:26 PM,21.3
14225,14telpa,temp,01/16/2020,11:16:11 PM,21.3
14226,14telpa,temp,01/16/2020,11:13:26 PM,21.3
14227,14telpa,temp,01/16/2020,11:01:11 PM,21.2
14228,14telpa,temp,01/16/2020,10:58:26 PM,21.2
14229,14telpa,temp,01/16/2020,10:43:26 PM,21.3
14230,14telpa,temp,01/16/2020,10:31:11 PM,21.3
14231,14telpa,temp,01/16/2020,10:28:26 PM,21.3
14232,14telpa,temp,01/16/2020,10:16:11 PM,21.4
14233,14telpa,temp,01/16/2020,10:13:26 PM,21.4
14234,14telpa,temp,01/16/2020,10:01:11 PM,21.3
14235,14telpa,temp,01/16/2020,09:58:26 PM,21.3
14236,14telpa,temp,01/16/2020,09:46:11 PM,21.3
14237,14telpa,temp,01/16/2020,09:43:26 PM,21.3
14238,14telpa,temp,01/16/2020,09:31:11 PM,21.3
14239,14telpa,temp,01/16/2020,09:28:26 PM,21.3
14240,14telpa,temp,01/16/2020,09:16:11 PM,21.4
14241,14telpa,temp,01/16/2020,09:13:26 PM,21.4
14242,14telpa,temp,01/16/2020,09:01:11 PM,21.4
14243,14telpa,temp,01/16/2020,08:58:26 PM,21.4
14244,14telpa,temp,01/16/2020,08:46:11 PM,21.4
14245,14telpa,temp,01/16/2020,08:43:26 PM,21.4
14246,14telpa,temp,01/16/2020,08:31:11 PM,21.4
14247,14telpa,temp,01/16/2020,08:28:26 PM,21.4
14248,14telpa,temp,01/16/2020,08:16:11 PM,21.4
14249,14telpa,temp,01/16/2020,08:13:26 PM,21.4
14250,14telpa,temp,01/16/2020,08:01:11 PM,21.4
14251,14telpa,temp,01/16/2020,07:58:26 PM,21.4
14252,14telpa,temp,01/16/2020,07:46:11 PM,21.4
14253,14telpa,temp,01/16/2020,07:43:26 PM,21.4
14254,14telpa,temp,01/16/2020,07:31:11 PM,21.4
14255,14telpa,temp,01/16/2020,07:28:26 PM,21.4
14256,14telpa,temp,01/16/2020,07:16:11 PM,21.4
14257,14telpa,temp,01/16/2020,07:13:26 PM,21.4
14258,14telpa,temp,01/16/2020,07:01:11 PM,21.4
14259,14telpa,temp,01/16/2020,06:58:26 PM,21.4
14260,14telpa,temp,01/16/2020,06:46:11 PM,21.4
14261,14telpa,temp,01/16/2020,06:43:26 PM,21.4
14262,14telpa,temp,01/16/2020,06:31:11 PM,21.5
14263,14telpa,temp,01/16/2020,06:28:26 PM,21.5
14264,14telpa,temp,01/16/2020,06:16:11 PM,21.5
14265,14telpa,temp,01/16/2020,06:13:26 PM,21.5
14266,14telpa,temp,01/16/2020,06:01:11 PM,21.5
14267,14telpa,temp,01/16/2020,05:58:26 PM,21.5
14268,14telpa,temp,01/16/2020,05:46:11 PM,21.7
14269,14telpa,temp,01/16/2020,05:43:26 PM,21.7
14270,14telpa,temp,01/16/2020,05:31:11 PM,21.7
14271,14telpa,temp,01/16/2020,05:28:26 PM,21.7
14272,14telpa,temp,01/16/2020,05:16:11 PM,21.7
14273,14telpa,temp,01/16/2020,05:13:26 PM,21.7
14274,14telpa,temp,01/16/2020,05:01:11 PM,21.7
14275,14telpa,temp,01/16/2020,04:58:27 PM,21.7
14276,14telpa,temp,01/16/2020,04:46:11 PM,21.7
14277,14telpa,temp,01/16/2020,04:43:27 PM,21.7
14278,14telpa,temp,01/16/2020,04:31:11 PM,21.7
14279,14telpa,temp,01/16/2020,04:28:27 PM,21.7
14280,14telpa,temp,01/16/2020,04:16:11 PM,21.7
14281,14telpa,temp,01/16/2020,04:13:27 PM,21.7
14282,14telpa,temp,01/16/2020,04:01:11 PM,21.8
14283,14telpa,temp,01/16/2020,03:58:27 PM,21.8
14284,14telpa,temp,01/16/2020,03:46:11 PM,21.7
14285,14telpa,temp,01/16/2020,03:43:27 PM,21.7
14286,14telpa,temp,01/16/2020,03:31:11 PM,21.6
14287,14telpa,temp,01/16/2020,03:28:27 PM,21.6
14288,14telpa,temp,01/16/2020,03:16:11 PM,21.7
14289,14telpa,temp,01/16/2020,03:13:27 PM,21.7
14290,14telpa,temp,01/16/2020,03:01:11 PM,21.7
14291,14telpa,temp,01/16/2020,02:58:27 PM,21.7
14292,14telpa,temp,01/16/2020,02:46:11 PM,21.8
14293,14telpa,temp,01/16/2020,02:43:27 PM,21.8
14294,14telpa,temp,01/16/2020,02:31:11 PM,21.9
14295,14telpa,temp,01/16/2020,02:28:27 PM,21.9
14296,14telpa,temp,01/16/2020,02:16:12 PM,21.9
14297,14telpa,temp,01/16/2020,02:13:27 PM,21.9
14298,14telpa,temp,01/16/2020,02:01:12 PM,21.9
14299,14telpa,temp,01/16/2020,01:58:27 PM,21.9
14300,14telpa,temp,01/16/2020,01:46:12 PM,21.8
14301,14telpa,temp,01/16/2020,01:43:27 PM,21.8
14302,14telpa,temp,01/16/2020,01:31:12 PM,21.8
14303,14telpa,temp,01/16/2020,01:28:27 PM,21.8
14304,14telpa,temp,01/16/2020,01:16:12 PM,21.6
14305,14telpa,temp,01/16/2020,01:13:27 PM,21.6
14306,14telpa,temp,01/16/2020,01:01:12 PM,21.6
14307,14telpa,temp,01/16/2020,12:58:27 PM,21.6
14308,14telpa,temp,01/16/2020,12:46:12 PM,21.6
14309,14telpa,temp,01/16/2020,12:43:27 PM,21.6
14310,14telpa,temp,01/16/2020,12:31:12 PM,21.7
14311,14telpa,temp,01/16/2020,12:28:27 PM,21.7
14312,14telpa,temp,01/16/2020,12:16:12 PM,21.7
14313,14telpa,temp,01/16/2020,12:13:27 PM,21.7
14314,14telpa,temp,01/16/2020,12:01:12 PM,21.6
14315,14telpa,temp,01/16/2020,11:58:27 AM,21.6
14316,14telpa,temp,01/16/2020,11:46:12 AM,21.5
14317,14telpa,temp,01/16/2020,11:43:27 AM,21.5
14318,14telpa,temp,01/16/2020,11:31:12 AM,21.6
14319,14telpa,temp,01/16/2020,11:28:27 AM,21.6
14320,14telpa,temp,01/16/2020,11:16:12 AM,21.4
14321,14telpa,temp,01/16/2020,11:13:27 AM,21.4
14322,14telpa,temp,01/16/2020,11:01:12 AM,21.4
14323,14telpa,temp,01/16/2020,10:58:27 AM,21.4
14324,14telpa,temp,01/16/2020,10:46:12 AM,21.4
14325,14telpa,temp,01/16/2020,10:43:27 AM,21.4
14326,14telpa,temp,01/16/2020,10:31:12 AM,21.3
14327,14telpa,temp,01/16/2020,10:28:27 AM,21.3
14328,14telpa,temp,01/16/2020,10:16:12 AM,21.2
14329,14telpa,temp,01/16/2020,10:13:27 AM,21.2
14330,14telpa,temp,01/16/2020,10:01:12 AM,21.2
14331,14telpa,temp,01/16/2020,09:58:27 AM,21.2
14332,14telpa,temp,01/16/2020,09:46:12 AM,21.2
14333,14telpa,temp,01/16/2020,09:43:27 AM,21.2
14334,14telpa,temp,01/16/2020,09:31:12 AM,21.1
14335,14telpa,temp,01/16/2020,09:28:27 AM,21.1
14336,14telpa,temp,01/16/2020,09:16:12 AM,21.1
14337,14telpa,temp,01/16/2020,09:13:27 AM,21.1
14338,14telpa,temp,01/16/2020,09:01:12 AM,21.1
14339,14telpa,temp,01/16/2020,08:58:27 AM,21.1
14340,14telpa,temp,01/16/2020,08:46:12 AM,21.1
14341,14telpa,temp,01/16/2020,08:31:12 AM,21.1
14342,14telpa,temp,01/16/2020,08:28:27 AM,21.1
14343,14telpa,temp,01/16/2020,08:16:12 AM,21.1
14344,14telpa,temp,01/16/2020,08:13:27 AM,21.1
14345,14telpa,temp,01/16/2020,08:01:12 AM,21.2
14346,14telpa,temp,01/16/2020,07:58:27 AM,21.2
14347,14telpa,temp,01/16/2020,07:46:12 AM,21.2
14348,14telpa,temp,01/16/2020,07:43:28 AM,21.2
14349,14telpa,temp,01/16/2020,07:31:12 AM,21.1
14350,14telpa,temp,01/16/2020,07:28:28 AM,21.1
14351,14telpa,temp,01/16/2020,07:16:12 AM,21.1
14352,14telpa,temp,01/16/2020,07:13:28 AM,21.1
14353,14telpa,temp,01/16/2020,07:01:12 AM,21.1
14354,14telpa,temp,01/16/2020,06:58:28 AM,21.1
14355,14telpa,temp,01/16/2020,06:46:12 AM,21.1
14356,14telpa,temp,01/16/2020,06:43:28 AM,21.1
14357,14telpa,temp,01/16/2020,06:31:12 AM,21.2
14358,14telpa,temp,01/16/2020,06:28:28 AM,21.2
14359,14telpa,temp,01/16/2020,06:16:12 AM,21.2
14360,14telpa,temp,01/16/2020,06:13:28 AM,21.2
14361,14telpa,temp,01/16/2020,06:01:12 AM,21.1
14362,14telpa,temp,01/16/2020,05:58:28 AM,21.1
14363,14telpa,temp,01/16/2020,05:46:12 AM,21.1
14364,14telpa,temp,01/16/2020,05:43:28 AM,21.1
14365,14telpa,temp,01/16/2020,05:31:12 AM,21.2
14366,14telpa,temp,01/16/2020,05:28:28 AM,21.2
14367,14telpa,temp,01/16/2020,05:16:12 AM,21.2
14368,14telpa,temp,01/16/2020,05:13:28 AM,21.2
14369,14telpa,temp,01/16/2020,05:01:13 AM,21.2
14370,14telpa,temp,01/16/2020,04:58:28 AM,21.2
14371,14telpa,temp,01/16/2020,04:46:13 AM,21.2
14372,14telpa,temp,01/16/2020,04:43:28 AM,21.2
14373,14telpa,temp,01/16/2020,04:31:13 AM,21.2
14374,14telpa,temp,01/16/2020,04:28:28 AM,21.2
14375,14telpa,temp,01/16/2020,04:16:13 AM,21.2
14376,14telpa,temp,01/16/2020,04:13:28 AM,21.2
14377,14telpa,temp,01/16/2020,04:01:13 AM,21.2
